order_date,country,product_id,quantity,total_amount,date,campaign_name,start_date,end_date,in_campaign,pageviews,sessions,footfall,temperature
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-09-15,2024-10-10,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-03-07,2024-08-02,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-07-29,2024-08-08,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-02-19,2024-05-29,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-03-10,2024-03-27,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-08-01,2024-11-02,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-03-31,2024-07-24,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-01-14,2024-08-13,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-05-13,2024-12-13,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-03-12,2024-08-04,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-01-18,2024-07-20,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-01-22,2024-03-21,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-04-16,2024-12-21,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-02-28,2024-07-19,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-05-20,2024-06-11,False,51038,28483,58.666666666666664,20.900000000000002
2024-01-07,Iran,36,2,773.16,2024-01-07,No Campaign,2024-07-02,2024-09-20,False,51038,28483,58.666666666666664,20.900000000000002
2024-06-05,Sweden,47,4,182.98,2024-06-05,No Campaign,2024-01-03,2024-03-12,False,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,No Campaign,2024-07-19,2024-09-20,False,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,Duobam,2024-02-26,2024-07-09,True,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,No Campaign,2024-02-05,2024-02-10,False,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,Job,2024-03-30,2024-12-07,True,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,No Campaign,2024-01-27,2024-03-05,False,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,Gembucket,2024-03-26,2024-09-04,True,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,Cookley,2024-03-23,2024-12-04,True,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,No Campaign,2024-08-01,2024-08-29,False,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,No Campaign,2024-06-23,2024-10-09,False,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,Lotlux,2024-05-22,2024-12-04,True,144501,58699,59.0,20.2
2024-06-05,Sweden,47,4,182.98,2024-06-05,Cookley,2024-01-16,2024-11-30,True,144501,58699,59.0,20.2
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-01-18,2024-01-19,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-04-05,2024-05-08,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-07-20,2024-08-11,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-04-07,2024-08-26,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,Voltsillam,2024-05-11,2024-10-31,True,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-11-20,2024-12-05,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,Latlux,2024-09-08,2024-11-08,True,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-01-14,2024-08-26,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-06-06,2024-08-13,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-08-31,2024-09-30,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,No Campaign,2024-02-08,2024-06-17,False,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,Span,2024-07-08,2024-10-12,True,140886,42327,45.0,22.4
2024-10-07,Germany,21,9,515.46,2024-10-07,Lotlux,2024-05-15,2024-10-22,True,140886,42327,45.0,22.4
2024-10-16,Russia,37,8,933.73,2024-10-16,Flowdesk,2024-01-31,2024-12-01,True,51240,34523,47.0,21.5
2024-10-16,Russia,37,8,933.73,2024-10-16,No Campaign,2024-03-27,2024-09-24,False,51240,34523,47.0,21.5
2024-10-16,Russia,37,8,933.73,2024-10-16,Ventosanzap,2024-01-25,2024-11-18,True,51240,34523,47.0,21.5
2024-10-16,Russia,37,8,933.73,2024-10-16,No Campaign,2024-02-14,2024-08-29,False,51240,34523,47.0,21.5
2024-10-16,Russia,37,8,933.73,2024-10-16,No Campaign,2024-02-05,2024-04-10,False,51240,34523,47.0,21.5
2024-10-16,Russia,37,8,933.73,2024-10-16,No Campaign,2024-05-07,2024-07-19,False,51240,34523,47.0,21.5
2024-10-16,Russia,37,8,933.73,2024-10-16,No Campaign,2024-03-31,2024-05-08,False,51240,34523,47.0,21.5
2024-07-20,Indonesia,30,7,946.98,2024-07-20,No Campaign,2024-03-07,2024-04-23,False,224521,62211,67.5,21.275
2024-07-20,Indonesia,30,7,946.98,2024-07-20,No Campaign,2024-06-03,2024-06-17,False,224521,62211,67.5,21.275
2024-07-20,Indonesia,30,7,946.98,2024-07-20,No Campaign,2024-08-01,2024-12-09,False,224521,62211,67.5,21.275
2024-07-20,Indonesia,30,7,946.98,2024-07-20,No Campaign,2024-07-30,2024-11-22,False,224521,62211,67.5,21.275
2024-07-20,Indonesia,30,7,946.98,2024-07-20,Span,2024-04-05,2024-10-09,True,224521,62211,67.5,21.275
2024-07-20,Indonesia,30,7,946.98,2024-07-20,No Campaign,2024-04-30,2024-07-12,False,224521,62211,67.5,21.275
2024-07-20,Indonesia,30,7,946.98,2024-07-20,No Campaign,2024-03-05,2024-05-11,False,224521,62211,67.5,21.275
2024-07-20,Indonesia,30,7,946.98,2024-07-20,No Campaign,2024-01-11,2024-06-08,False,224521,62211,67.5,21.275
2024-07-06,Philippines,13,1,734.8,2024-07-06,No Campaign,2024-08-13,2024-12-11,False,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,No Campaign,2024-11-03,2024-12-03,False,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,No Campaign,2024-02-22,2024-03-17,False,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,It,2024-04-10,2024-08-04,True,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,Alphazap,2024-06-19,2024-12-26,True,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,Fixflex,2024-05-04,2024-11-25,True,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,Subin,2024-05-28,2024-12-09,True,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,Otcom,2024-04-13,2024-10-14,True,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,Zontrax,2024-03-03,2024-07-08,True,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,No Campaign,2024-07-15,2024-08-30,False,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,No Campaign,2024-09-21,2024-12-07,False,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,No Campaign,2024-07-11,2024-07-15,False,0,0,40.5,22.425
2024-07-06,Philippines,13,1,734.8,2024-07-06,No Campaign,2024-07-30,2024-09-26,False,0,0,40.5,22.425
2024-08-28,Pakistan,39,4,563.68,2024-08-28,Andalax,2024-02-18,2024-09-06,True,7545,5466,18.0,20.7
2024-08-28,Pakistan,39,4,563.68,2024-08-28,Bamity,2024-08-20,2024-10-12,True,7545,5466,18.0,20.7
2024-08-28,Pakistan,39,4,563.68,2024-08-28,Asoka,2024-07-10,2024-10-02,True,7545,5466,18.0,20.7
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-04-23,2024-07-21,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-04-27,2024-12-09,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-09-13,2024-12-24,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-07-03,2024-08-03,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-02-12,2024-03-25,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,Zontrax,2024-02-09,2024-08-27,True,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-02-04,2024-02-04,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-08-18,2024-12-02,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,Mat Lam Tam,2024-02-07,2024-10-26,True,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-10-07,2024-11-17,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-05-08,2024-06-17,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,No Campaign,2024-08-17,2024-11-13,False,59015,28294,86.0,21.4
2024-04-21,Poland,25,2,86.38,2024-04-21,Domainer,2024-01-26,2024-11-10,True,59015,28294,86.0,21.4
2024-03-30,United States,8,6,650.54,2024-03-30,No Campaign,2024-04-14,2024-09-14,False,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,No Campaign,2024-07-30,2024-11-12,False,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,Voyatouch,2024-02-12,2024-05-21,True,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,No Campaign,2024-05-08,2024-06-06,False,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,No Campaign,2024-08-03,2024-11-10,False,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,Subin,2024-02-10,2024-08-15,True,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,No Campaign,2024-07-10,2024-10-12,False,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,Overhold,2024-02-14,2024-12-30,True,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,Cardify,2024-02-21,2024-04-27,True,109337,49843,38.0,19.950000000000003
2024-03-30,United States,8,6,650.54,2024-03-30,Zaam-Dox,2024-01-25,2024-07-12,True,109337,49843,38.0,19.950000000000003
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-06-12,2024-11-22,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-11-04,2024-11-15,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-04-21,2024-08-28,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-02-06,2024-07-08,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-05-26,2024-12-05,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-01-02,2024-05-19,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-01-20,2024-10-31,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-04-14,2024-09-15,False,56222,52855,61.0,22.9
2024-12-18,China,42,3,499.31,2024-12-18,No Campaign,2024-01-03,2024-04-15,False,56222,52855,61.0,22.9
2024-11-24,Philippines,30,3,546.78,2024-11-24,No Campaign,2024-03-07,2024-04-23,False,177590,72275,80.0,22.65
2024-11-24,Philippines,30,3,546.78,2024-11-24,No Campaign,2024-06-03,2024-06-17,False,177590,72275,80.0,22.65
2024-11-24,Philippines,30,3,546.78,2024-11-24,Asoka,2024-08-01,2024-12-09,True,177590,72275,80.0,22.65
2024-11-24,Philippines,30,3,546.78,2024-11-24,No Campaign,2024-07-30,2024-11-22,False,177590,72275,80.0,22.65
2024-11-24,Philippines,30,3,546.78,2024-11-24,No Campaign,2024-04-05,2024-10-09,False,177590,72275,80.0,22.65
2024-11-24,Philippines,30,3,546.78,2024-11-24,No Campaign,2024-04-30,2024-07-12,False,177590,72275,80.0,22.65
2024-11-24,Philippines,30,3,546.78,2024-11-24,No Campaign,2024-03-05,2024-05-11,False,177590,72275,80.0,22.65
2024-11-24,Philippines,30,3,546.78,2024-11-24,No Campaign,2024-01-11,2024-06-08,False,177590,72275,80.0,22.65
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-02-07,2024-02-23,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,Gembucket,2024-01-18,2024-05-21,True,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-09-20,2024-09-30,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-05-22,2024-07-03,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-08-14,2024-12-13,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-05-27,2024-07-03,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-06-26,2024-12-29,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,Zathin,2024-01-02,2024-12-19,True,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-06-28,2024-09-26,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-07-12,2024-10-09,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,Fintone,2024-03-14,2024-05-25,True,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,No Campaign,2024-06-05,2024-10-17,False,86978,18342,25.0,22.15
2024-05-14,Philippines,50,6,611.75,2024-05-14,Tampflex,2024-01-17,2024-09-09,True,86978,18342,25.0,22.15
2024-01-12,Russia,47,5,797.49,2024-01-12,Opela,2024-01-03,2024-03-12,True,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-07-19,2024-09-20,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-02-26,2024-07-09,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-02-05,2024-02-10,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-03-30,2024-12-07,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-01-27,2024-03-05,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-03-26,2024-09-04,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-03-23,2024-12-04,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-08-01,2024-08-29,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-06-23,2024-10-09,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-05-22,2024-12-04,False,19805,19568,50.5,21.825000000000003
2024-01-12,Russia,47,5,797.49,2024-01-12,No Campaign,2024-01-16,2024-11-30,False,19805,19568,50.5,21.825000000000003
2024-02-16,Philippines,11,1,975.71,2024-02-16,No Campaign,2024-04-20,2024-06-15,False,117814,50750,56.666666666666664,21.433333333333334
2024-02-16,Philippines,11,1,975.71,2024-02-16,No Campaign,2024-05-19,2024-06-22,False,117814,50750,56.666666666666664,21.433333333333334
2024-02-16,Philippines,11,1,975.71,2024-02-16,Transcof,2024-02-01,2024-04-02,True,117814,50750,56.666666666666664,21.433333333333334
2024-02-16,Philippines,11,1,975.71,2024-02-16,No Campaign,2024-07-28,2024-12-14,False,117814,50750,56.666666666666664,21.433333333333334
2024-02-16,Philippines,11,1,975.71,2024-02-16,No Campaign,2024-04-23,2024-10-27,False,117814,50750,56.666666666666664,21.433333333333334
2024-02-16,Philippines,11,1,975.71,2024-02-16,No Campaign,2024-09-13,2024-12-21,False,117814,50750,56.666666666666664,21.433333333333334
2024-02-16,Philippines,11,1,975.71,2024-02-16,No Campaign,2024-04-07,2024-07-06,False,117814,50750,56.666666666666664,21.433333333333334
2024-02-16,Philippines,11,1,975.71,2024-02-16,No Campaign,2024-09-28,2024-11-30,False,117814,50750,56.666666666666664,21.433333333333334
2024-08-01,China,2,3,493.88,2024-08-01,No Campaign,2024-06-11,2024-07-21,False,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,No Campaign,2024-10-27,2024-12-27,False,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,Span,2024-03-28,2024-12-09,True,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,No Campaign,2024-09-16,2024-09-29,False,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,Zamit,2024-02-11,2024-12-24,True,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,Zaam-Dox,2024-02-19,2024-09-14,True,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,Cardify,2024-06-07,2024-12-20,True,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,Ventosanzap,2024-01-17,2024-12-28,True,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,No Campaign,2024-08-18,2024-10-18,False,46077,57713,50.42857142857143,22.114285714285717
2024-08-01,China,2,3,493.88,2024-08-01,No Campaign,2024-09-20,2024-12-02,False,46077,57713,50.42857142857143,22.114285714285717
2024-12-12,Philippines,2,8,121.71,2024-12-12,No Campaign,2024-06-11,2024-07-21,False,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,Y-find,2024-10-27,2024-12-27,True,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,No Campaign,2024-03-28,2024-12-09,False,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,No Campaign,2024-09-16,2024-09-29,False,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,Zamit,2024-02-11,2024-12-24,True,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,No Campaign,2024-02-19,2024-09-14,False,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,Cardify,2024-06-07,2024-12-20,True,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,Ventosanzap,2024-01-17,2024-12-28,True,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,No Campaign,2024-08-18,2024-10-18,False,36910,4713,54.714285714285715,21.728571428571428
2024-12-12,Philippines,2,8,121.71,2024-12-12,No Campaign,2024-09-20,2024-12-02,False,36910,4713,54.714285714285715,21.728571428571428
2024-09-13,Russia,38,10,246.49,2024-09-13,No Campaign,2024-06-30,2024-08-13,False,152426,78302,94.0,18.7
2024-09-13,Russia,38,10,246.49,2024-09-13,No Campaign,2024-12-13,2024-12-15,False,152426,78302,94.0,18.7
2024-09-13,Russia,38,10,246.49,2024-09-13,No Campaign,2024-09-27,2024-10-08,False,152426,78302,94.0,18.7
2024-09-13,Russia,38,10,246.49,2024-09-13,Biodex,2024-06-16,2024-11-05,True,152426,78302,94.0,18.7
2024-09-13,Russia,38,10,246.49,2024-09-13,No Campaign,2024-09-25,2024-10-12,False,152426,78302,94.0,18.7
2024-09-13,Russia,38,10,246.49,2024-09-13,No Campaign,2024-03-30,2024-07-07,False,152426,78302,94.0,18.7
2024-09-13,Russia,38,10,246.49,2024-09-13,Fix San,2024-07-15,2024-10-01,True,152426,78302,94.0,18.7
2024-09-13,Russia,38,10,246.49,2024-09-13,No Campaign,2024-04-14,2024-08-20,False,152426,78302,94.0,18.7
2024-06-22,Russia,49,1,601.62,2024-06-22,It,2024-03-21,2024-11-17,True,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,Fintone,2024-04-27,2024-08-22,True,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,Viva,2024-04-02,2024-07-12,True,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-01-25,2024-02-21,False,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-07-27,2024-08-18,False,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-06-13,2024-06-14,False,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,Stronghold,2024-01-27,2024-07-10,True,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-12-09,2024-12-09,False,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,Span,2024-06-01,2024-09-16,True,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,Pannier,2024-04-04,2024-07-24,True,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-08-31,2024-10-31,False,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,Alphazap,2024-04-21,2024-12-29,True,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-10-16,2024-10-22,False,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-03-11,2024-03-14,False,38076,35970,37.666666666666664,22.433333333333334
2024-06-22,Russia,49,1,601.62,2024-06-22,No Campaign,2024-06-16,2024-06-20,False,38076,35970,37.666666666666664,22.433333333333334
2024-07-21,Philippines,19,8,129.42,2024-07-21,Konklab,2024-07-03,2024-12-16,True,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,No Campaign,2024-02-06,2024-03-07,False,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,No Campaign,2024-07-22,2024-08-05,False,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,No Campaign,2024-02-21,2024-04-04,False,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,No Campaign,2024-01-16,2024-05-23,False,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,Toughjoyfax,2024-03-01,2024-11-24,True,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,Y-Solowarm,2024-02-22,2024-08-20,True,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,Domainer,2024-03-24,2024-11-09,True,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,Greenlam,2024-01-21,2024-11-10,True,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,Greenlam,2024-04-22,2024-09-21,True,39509,6316,53.5,22.975
2024-07-21,Philippines,19,8,129.42,2024-07-21,Sonsing,2024-03-31,2024-11-05,True,39509,6316,53.5,22.975
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-04-23,2024-07-21,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-04-27,2024-12-09,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-09-13,2024-12-24,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-07-03,2024-08-03,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-02-12,2024-03-25,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,Zontrax,2024-02-09,2024-08-27,True,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-02-04,2024-02-04,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-08-18,2024-12-02,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,Mat Lam Tam,2024-02-07,2024-10-26,True,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-10-07,2024-11-17,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-05-08,2024-06-17,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,No Campaign,2024-08-17,2024-11-13,False,43394,15190,85.0,19.3
2024-04-17,China,25,2,631.9,2024-04-17,Domainer,2024-01-26,2024-11-10,True,43394,15190,85.0,19.3
2024-11-04,Brazil,45,10,658.98,2024-11-04,Cardguard,2024-03-30,2024-12-27,True,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,45,10,658.98,2024-11-04,No Campaign,2024-06-14,2024-07-06,False,58290,26211,68.33333333333333,19.900000000000002
2024-11-04,Brazil,45,10,658.98,2024-11-04,No Campaign,2024-02-14,2024-04-05,False,58290,26211,68.33333333333333,19.900000000000002
